38.528380,27.887666
38.587810,27.892535
38.584137,27.904900
38.569068,27.946222
38.603914,27.962990
38.595121,27.965832
38.587047,27.973394
38.574564,27.981075
38.554146,27.973855
38.568784,27.946097
38.556790,27.997677
38.568107,28.004596
38.572561,28.015768
38.567885,28.019325
38.578466,27.996165
38.599262,27.997721
38.597905,27.990091
38.603421,28.004665
38.596851,28.013513
38.591728,28.024796
38.587121,28.041943
38.573580,28.034743
38.588501,28.046613
38.596964,27.989233
38.594650,27.965524
38.559534,28.006619
38.553573,27.994101
38.611039,28.041564
38.608504,27.937738
38.540618,27.926475
38.489559,27.973950
38.497542,28.037876
38.492985,28.090768
38.490805,28.130723
38.522058,28.119325
38.542815,28.109929
38.554633,28.067552
38.561005,28.028223
38.603520,28.091593
38.606838,28.150967
38.591226,28.025272
38.573466,28.034258
38.582726,28.043027
38.576752,28.043242
38.597598,28.033758
38.599223,28.021520
38.595936,28.006977
38.591880,27.993391
38.586639,27.973992
38.607067,27.962851
38.615959,27.856555
38.609821,27.862300
38.616025,27.876612
38.610897,27.883599
38.579057,27.881002
38.562384,27.931072
38.576600,28.004388
38.567296,27.996495
38.563423,27.994082
38.559985,27.991059
38.556134,27.982833
38.557446,28.011679
38.563034,28.029849
38.558991,28.025483
38.509161,27.980793
38.501596,27.998938
38.598665,28.145496
38.576813,28.004665
